40.712529,-73.799377,Captain Tilly
40.779897,-73.922391,Charybdis plgd
40.77208,-73.769438,Crocheron Park
40.595548,-73.762266,Culinary Kids
40.736722,-73.770538,Cunningham Ballfields
40.73523,-73.772083,Cunningham Ballfields
40.730966,-73.772458,Cunningham Picnic
40.73836,-73.764991,Cunningham Soccer
40.730117,-73.7727,Cunningham tennis courts
40.729499,-73.772888,Cunningham tennis courts
40.701915,-73.783477,Detective Keith Williams
40.730193,-73.885302,Elmhurst Park
40.744249,-73.844068,Flushing Meadows Corona Park
40.740388,-73.841879,Flushing Meadows Corona Park
40.737039,-73.837856,Flushing Meadows Corona Park
40.735169,-73.843435,Flushing Meadows Corona Park
40.7333,-73.841976,Flushing Meadows Corona Park
40.728112,-73.835592,Flushing Meadows Corona Park
40.746639,-73.844583,Flushing Meadows Corona Park
40.749151,-73.840066,Flushing Meadows Corona Park
40.751882,-73.837459,Flushing Meadows Pool
40.698413,-73.857672,Forest Park
40.69747,-73.856664,Forest Park
40.69664,-73.860344,Forest Park
40.69799,-73.853295,Forest Park
40.701854,-73.853145,Forest Park
40.702293,-73.854765,Forest Park
40.701272,-73.841922,Forest Park
40.792357,-73.777013,Fort Totten
40.794781,-73.779207,Fort Totten
40.792085,-73.774357,Fort Totten
40.692406,-73.794745,George Eagle Carr Community Garden
40.704591,-73.881944,Glendale Playground
40.753635,-73.947615,Greenthumb compound
40.710069,-73.911456,Grover Cleveland
40.71031,-73.911063,Grover Cleveland
40.733135,-73.871233,Hoffman Park
40.733143,-73.871427,Hoffman Park
40.733068,-73.870885,Hoffman Park
40.732938,-73.870916,Hoffman Park
40.732701,-73.871081,Hoffman Park
40.733203,-73.871822,Hoffman Park
40.720689,-73.877521,Juniper Valley Park
40.720412,-73.876474,Juniper Valley Park
40.719988,-73.884693,Juniper Valley Park
40.719841,-73.882971,Juniper Valley Park
40.742502,-73.810261,Kissena Park
40.749228,-73.803658,Kissena Park
40.744148,-73.809333,Kissena Park
40.742364,-73.808518,Kissena Park
40.747887,-73.809765,Kissena Park
40.732226,-73.86515,LBH Rec Center
40.757266,-73.770978,Marie Curie Playground
40.721815,-73.845511,McDonald Park
40.722012,-73.84608,McDonald Park
40.72248,-73.847477,McDonald Park
40.751632,-73.843676,Parks Academy
40.751632,-73.843676,Passerelle 
40.750333,-73.8441,Passerelle - Aquatics
40.694407,-73.822116,Phil Rizzuto Park 
40.740883,-73.849318,Playground for All Children
40.736171,-73.814014,Pomonok Playground
40.747127,-73.852214,Queens Hall of Science
40.745794,-73.846729,Queens Museum
40.744152,-73.844476,Queens Theatre
40.743599,-73.850355,Queens Zoo
40.765644,-73.941159,Rainey park
40.580754,-73.824936,Rockaway Beach 
40.5814,-73.823377,Rockaway Beach 
40.582137,-73.820127,Rockaway Beach 
40.582479,-73.819097,Rockaway Beach 
40.582825,-73.817858,Rockaway Beach 
40.583412,-73.815484,Rockaway Beach 
40.58415,-73.812472,Rockaway Beach 
40.5844,-73.811254,Rockaway Beach 
40.585826,-73.807265,Rockaway Beach 
40.585105,-73.809223,Rockaway Beach 
40.670613,-73.846257,Rocket Park 
40.685918,-73.769315,Roy Wilkens
40.688249,-73.773574,Roy Wilkens
40.691011,-73.774207,Roy Wilkens
40.768029,-73.936159,Socrates Park
40.602281,-73.751564,Sorrentino 
40.665379,-73.824555,Southern Fields 
40.665627,-73.826703,Southern Fields 
40.758219,-73.900278,St. Michaels
40.758155,-73.919785,Steinway St
40.749844,-73.91475,Sunnyside Garden Park
40.749547,-73.91514,Sunnyside Garden Park
40.749687,-73.91427,Sunnyside Garden Park
40.754243,-73.889365,Travers Park
40.741628,-73.777362,Underhill
40.701651,-73.78315,William Simmons Community Garden Club
40.751914,-73.83732,World ice rink
40.587445,-74.100364,Berry Homes ballfield
40.586439,-74.100257,Berry Homes ballfield
40.574036,-74.116627,150 St
40.53514,-74.208524,Bloomingdale Playgound
40.533819,-74.210241,Bloomingdale Playgound
40.531521,-74.207153,Bloomingdale Playgound
40.535174,-74.210125,Bloomingdale Playgound
40.557382,-74.10392,Cedar Grove Beach
40.560272,-74.10104,Cedar Grove Beach
40.620135,-74.118801,Clove lake garage complex
40.618744,-74.118278,Clove lake garage complex
40.613891,-74.113523,Cloves Lake
40.637872,-74.118791,Corporal Thompson Playground
40.614615,-74.07412,DeMatti Playground
40.640999,-74.135418,Faber Pool
40.62005569,-74.16311549,Graniteville
40.588496,-74.138918,Greenbelt Nature Center
40.584516,-74.125035,Greenbelt Park 
40.593686,-74.135646,Greenbelt Rec Ctr
40.564469,-74.097531,John M. D'Amato Field
40.637596,-74.074802,Lyons Pool
40.585877,-74.100975,MacArthur Park
40.643368,-74.086066,Mahony Playground
40.575019,-74.098706,Midland Beach
40.57669,-74.098663,Midland Beach
40.628859,-74.118013,Prall Playground
40.627186,-74.091985,Silver Lake Dog Run
40.628358,-74.099058,Silver Lake Tennis
40.579313,-74.077688,South Beach
40.642709,-74.075724,Staten Island Ferry Terminal
40.642324,-74.075489,Staten Island Ferry Terminal
40.642303,-74.076549,Staten Island Ferry Terminal
40.505646,-74.235477,Tottenville Pool
40.643799,-74.108845,Walker Park
40.642843,-74.11032,Walker Park
40.643449,-74.11046,Walker Park
40.643343,-74.108641,Walker Park
40.637121,-74.119287,West Brighton Pool
40.603832,-74.158697,Willowbrook Park
40.603828,-74.16125,Willowbrook Park
40.517368,-74.190913,Wolfe's Pond
40.518652,-74.18731,Wolfe's Pond
